Date,Series1,Series2
2007-01-01,94.0946841239929,10,92.7865064144135,20
2007-01-02,113.201811313629,10,48.7444639205933,20
2007-01-03,95.592303276062,10,79.2437474429607,20
2007-01-04,97.5064766407013,10,77.9290872812271,20
2007-01-05,106.963732838631,10,95.9084284305573,20
2007-01-06,80.2781760692596,10,61.6853272914886,20
2007-01-07,100.051359818317,10,73.4595620632172,20
2007-01-08,89.2442333698273,10,56.9360947608948,20
2007-01-09,106.051690578461,10,107.259395122528,20
2007-01-10,101.531482040882,10,86.664856672287,20
2007-01-11,89.1888439655304,10,77.707946896553,20
2007-01-12,107.355877161026,10,77.3741406202316,20
2007-01-13,94.1611880064011,10,121.865606307983,20
2007-01-14,96.1331555247307,10,93.0631613731384,20
2007-01-15,101.575378775597,10,82.4605470895767,20
2007-01-16,102.771860063076,10,76.7487442493439,20
2007-01-17,94.0878880023956,10,80.7623960077763,20
2007-01-18,109.288640022278,10,47.7631306648254,20
2007-01-19,100.911911055446,10,64.3824207782745,20
2007-01-20,112.278221845627,10,68.3479058742523,20
2007-01-21,78.9384078979492,10,103.021440505981,20
2007-01-22,107.03338265419,10,45.7433104515076,20
2007-01-23,120.598442554474,10,120.512318611145,20
2007-01-24,91.6525495052338,10,73.7835818529129,20
2007-01-25,86.6101157665253,10,61.0721278190613,20
2007-01-26,76.7657494544983,10,49.9800586700439,20
2007-01-27,104.709110856056,10,64.9826431274414,20
2007-01-28,87.2436583042145,10,98.4307944774628,20
2007-01-29,86.5187978744507,10,56.8577694892883,20
2007-01-30,96.5837013721466,10,91.8027782440186,20
2007-01-31,104.319975674152,10,53.7843894958496,20
2007-02-01,93.6525058746338,10,114.006254673004,20
2007-02-02,132.866880893707,10,91.8379282951355,20
2007-02-03,93.4353011846542,10,77.8351998329163,20
2007-02-04,106.085510253906,10,130.814952850342,20
2007-02-05,93.2852751016617,10,81.5491008758545,20
2007-02-06,92.3503077030182,10,92.9888260364532,20
2007-02-07,92.8799241781235,10,67.8397727012634,20
2007-02-08,90.887468457222,10,106.050927639008,20
2007-02-09,97.4124673008919,10,61.2136566638947,20
2007-02-10,93.2560741901398,10,70.8249318599701,20
2007-02-11,109.902315735817,10,60.8251547813416,20
2007-02-12,94.9087244272232,10,64.1621708869934,20
2007-02-13,95.3440955281258,10,75.9353131055832,20
2007-02-14,102.835389971733,10,67.8751254081726,20
2007-02-15,84.5214533805847,10,49.9142575263977,20
2007-02-16,103.06267619133,10,115.240833759308,20
2007-02-17,97.7182766795158,10,83.3081617951393,20
2007-02-18,116.737879514694,10,101.066656112671,20
2007-02-19,120.076403617859,10,90.3911316394806,20
2007-02-20,95.6556394696236,10,113.495917320251,20
2007-02-21,94.5879065990448,10,96.415947675705,20
2007-02-22,101.539226770401,10,61.9145536422729,20
2007-02-23,98.8678465783596,10,77.8282150626183,20
2007-02-24,97.6890955865383,10,67.0508527755737,20
2007-02-25,99.6496134251356,10,86.52967274189,20
2007-02-26,100.740707740188,10,98.5435569286346,20
2007-02-27,91.4698106050491,10,69.810516834259,20
2007-02-28,98.8102301210165,10,47.4838805198669,20
2007-03-01,99.2288841307163,10,94.5062613487244,20
2007-03-02,92.5863647460938,10,103.611235618591,20
2007-03-03,114.908181428909,10,74.837434887886,20
2007-03-04,109.287412166595,10,91.3202583789825,20
2007-03-05,95.3682035207748,10,79.3710635602474,20
2007-03-06,95.1182308793068,10,98.0750358104706,20
2007-03-07,103.946290016174,10,50.4906249046326,20
2007-03-08,109.746969342232,10,68.1199038028717,20
2007-03-09,114.140131473541,10,92.4589133262634,20
2007-03-10,85.407782793045,10,91.6265773773193,20
2007-03-11,90.8102822303772,10,55.8610534667969,20
2007-03-12,96.6755110025406,10,118.259813785553,20
2007-03-13,83.8195776939392,10,123.414402008057,20
2007-03-14,108.24079990387,10,88.1427580118179,20
2007-03-15,104.835974276066,10,113.903331756592,20
2007-03-16,93.1726837158203,10,64.5078217983246,20
2007-03-17,103.685465157032,10,110.236563682556,20
2007-03-18,90.1124656200409,10,83.8830429315567,20
2007-03-19,97.3299288749695,10,87.7998399734497,20
2007-03-20,107.909459471703,10,42.5621438026428,20
2007-03-21,95.2882331609726,10,82.12317019701,20
2007-03-22,108.571609854698,10,102.018263339996,20
2007-03-23,99.6926294267178,10,59.2778038978577,20
2007-03-24,112.102061510086,10,94.2071461677551,20
2007-03-25,94.4191563129425,10,77.509905397892,20
2007-03-26,100.833547562361,10,94.6505665779114,20
2007-03-27,106.16162955761,10,61.8702232837677,20
2007-03-28,98.9218898117542,10,112.216217517853,20
2007-03-29,96.4712545275688,10,55.2638268470764,20
2007-03-30,96.4686763286591,10,89.237694144249,20
2007-03-31,101.455799043179,10,88.7331908941269,20
2007-04-01,102.23684206605,10,111.971719264984,20
2007-04-02,114.709233045578,10,66.1184501647949,20
2007-04-03,107.03797519207,10,124.90466594696,20
2007-04-04,101.396441310644,10,107.248797416687,20
2007-04-05,103.902289569378,10,64.0629303455353,20
2007-04-06,92.3808485269547,10,76.2916377186775,20
2007-04-07,105.23556470871,10,43.2561206817627,20
2007-04-08,87.1553158760071,10,82.2280541062355,20
2007-04-09,119.241544008255,10,53.4055876731873,20
2007-04-10,111.096258163452,10,79.0462526679039,20
2007-04-11,97.4128222465515,10,55.7952237129211,20
2007-04-12,110.409885644913,10,70.3491985797882,20
