Date,Series1,Series2
200701011,94.0946841239929,10,92.7865064144135,20
200701021,113.201811313629,10,48.7444639205933,20
200701031,95.592303276062,10,79.2437474429607,20
200701041,97.5064766407013,10,77.9290872812271,20
200701051,106.963732838631,10,95.9084284305573,20
200701061,80.2781760692596,10,61.6853272914886,20
200701071,100.051359818317,10,73.4595620632172,20
200701081,89.2442333698273,10,56.9360947608948,20
200701091,106.051690578461,10,107.259395122528,20
200701101,101.531482040882,10,86.664856672287,20
200701111,89.1888439655304,10,77.707946896553,20
200701121,107.355877161026,10,77.3741406202316,20
200701131,94.1611880064011,10,121.865606307983,20
200701141,96.1331555247307,10,93.0631613731384,20
200701151,101.575378775597,10,82.4605470895767,20
200701161,102.771860063076,10,76.7487442493439,20
200701171,94.0878880023956,10,80.7623960077763,20
200701181,109.288640022278,10,47.7631306648254,20
200701191,100.911911055446,10,64.3824207782745,20
200701201,112.278221845627,10,68.3479058742523,20
200701211,78.9384078979492,10,103.021440505981,20
200701221,107.03338265419,10,45.7433104515076,20
200701231,120.598442554474,10,120.512318611145,20
200701241,91.6525495052338,10,73.7835818529129,20
200701251,86.6101157665253,10,61.0721278190613,20
200701261,76.7657494544983,10,49.9800586700439,20
200701271,104.709110856056,10,64.9826431274414,20
200701281,87.2436583042145,10,98.4307944774628,20
200701291,86.5187978744507,10,56.8577694892883,20
200701301,96.5837013721466,10,91.8027782440186,20
200701311,104.319975674152,10,53.7843894958496,20
200702011,93.6525058746338,10,114.006254673004,20
200702021,132.866880893707,10,91.8379282951355,20
200702031,93.4353011846542,10,77.8351998329163,20
200702041,106.085510253906,10,130.814952850342,20
200702051,93.2852751016617,10,81.5491008758545,20
200702061,92.3503077030182,10,92.9888260364532,20
200702071,92.8799241781235,10,67.8397727012634,20
200702081,90.887468457222,10,106.050927639008,20
200702091,97.4124673008919,10,61.2136566638947,20
200702101,93.2560741901398,10,70.8249318599701,20
200702111,109.902315735817,10,60.8251547813416,20
200702121,94.9087244272232,10,64.1621708869934,20
200702131,95.3440955281258,10,75.9353131055832,20
200702141,102.835389971733,10,67.8751254081726,20
200702151,84.5214533805847,10,49.9142575263977,20
200702161,103.06267619133,10,115.240833759308,20
200702171,97.7182766795158,10,83.3081617951393,20
200702181,116.737879514694,10,101.066656112671,20
200702191,120.076403617859,10,90.3911316394806,20
200702201,95.6556394696236,10,113.495917320251,20
200702211,94.5879065990448,10,96.415947675705,20
200702221,101.539226770401,10,61.9145536422729,20
200702231,98.8678465783596,10,77.8282150626183,20
200702241,97.6890955865383,10,67.0508527755737,20
200702251,99.6496134251356,10,86.52967274189,20
200702261,100.740707740188,10,98.5435569286346,20
200702271,91.4698106050491,10,69.810516834259,20
200702281,98.8102301210165,10,47.4838805198669,20
200703011,99.2288841307163,10,94.5062613487244,20
200703021,92.5863647460938,10,103.611235618591,20
200703031,114.908181428909,10,74.837434887886,20
200703041,109.287412166595,10,91.3202583789825,20
200703051,95.3682035207748,10,79.3710635602474,20
200703061,95.1182308793068,10,98.0750358104706,20
200703071,103.946290016174,10,50.4906249046326,20
200703081,109.746969342232,10,68.1199038028717,20
200703091,114.140131473541,10,92.4589133262634,20
200703101,85.407782793045,10,91.6265773773193,20
200703111,90.8102822303772,10,55.8610534667969,20
200703121,96.6755110025406,10,118.259813785553,20
200703131,83.8195776939392,10,123.414402008057,20
200703141,108.24079990387,10,88.1427580118179,20
200703151,104.835974276066,10,113.903331756592,20
200703161,93.1726837158203,10,64.5078217983246,20
200703171,103.685465157032,10,110.236563682556,20
200703181,90.1124656200409,10,83.8830429315567,20
200703191,97.3299288749695,10,87.7998399734497,20
200703201,107.909459471703,10,42.5621438026428,20
200703211,95.2882331609726,10,82.12317019701,20
200703221,108.571609854698,10,102.018263339996,20
200703231,99.6926294267178,10,59.2778038978577,20
200703241,112.102061510086,10,94.2071461677551,20
200703251,94.4191563129425,10,77.509905397892,20
200703261,100.833547562361,10,94.6505665779114,20
200703271,106.16162955761,10,61.8702232837677,20
200703281,98.9218898117542,10,112.216217517853,20
200703291,96.4712545275688,10,55.2638268470764,20
200703301,96.4686763286591,10,89.237694144249,20
200703311,101.455799043179,10,88.7331908941269,20
200704011,102.23684206605,10,111.971719264984,20
200704021,114.709233045578,10,66.1184501647949,20
200704031,107.03797519207,10,124.90466594696,20
200704041,101.396441310644,10,107.248797416687,20
200704051,103.902289569378,10,64.0629303455353,20
200704061,92.3808485269547,10,76.2916377186775,20
200704071,105.23556470871,10,43.2561206817627,20
200704081,87.1553158760071,10,82.2280541062355,20
200704091,119.241544008255,10,53.4055876731873,20
200704101,111.096258163452,10,79.0462526679039,20
200704111,97.4128222465515,10,55.7952237129211,20
200704121,110.409885644913,10,70.3491985797882,20
200704131,95.4885852336884,10,58.0946588516235,20
200704141,103.764507174492,10,61.7675912380219,20
200704151,114.021297693253,10,94.2548739910126,20
200704161,98.9073173701763,10,43.8510704040527,20
200704171,115.810360908508,10,68.9345467090607,20
200704181,101.422971785069,10,100.504853725433,20
200704191,119.795391559601,10,100.85517168045,20
200704201,92.0360016822815,10,82.4440509080887,20
200704211,112.404752969742,10,81.8624790012836,20
200704221,104.059817194939,10,51.2524080276489,20
200704231,93.1676262617111,10,86.5015059709549,20
200704241,93.2092815637589,10,90.7923364639282,20
200704251,104.13601398468,10,101.198389530182,20
200704261,98.1847678124905,10,42.97687292099,20
200704271,121.308670043945,10,45.9942388534546,20
200704281,115.053536891937,10,71.6148275136948,20
200704291,94.0280091762543,10,56.2359380722046,20
200704301,88.1207823753357,10,99.3783688545227,20
200705011,111.701385974884,10,80.2669881284237,20
200705021,98.714727461338,10,56.6372489929199,20
200705031,103.363722264767,10,100.052332878113,20
200705041,111.602603197098,10,77.2077092528343,20
200705051,99.4656148552895,10,82.2163315117359,20
200705061,77.7958679199219,10,105.606355667114,20
200705071,104.113802611828,10,50.6052374839783,20
200705081,123.41313123703,10,77.7422100305557,20
200705091,94.3239623308182,10,81.5457877516747,20
200705101,88.1108486652374,10,57.1634531021118,20
200705111,105.014639496803,10,99.3462133407593,20
200705121,100.885331854224,10,84.4843065738678,20
200705131,100.741365477443,10,66.0745120048523,20
200705141,91.6865712404251,10,96.2191820144653,20
200705151,114.093443155289,10,102.257599830627,20
200705161,97.6279026269913,10,130.860342979431,20
200705171,112.286994457245,10,78.5536044836044,20
200705181,95.2370589971542,10,44.7373557090759,20
200705191,97.7498243749142,10,93.4921395778656,20
200705201,108.320077061653,10,69.7792756557465,20
200705211,99.222916662693,10,67.9618048667908,20
200705221,96.8812572956085,10,102.4937748909,20
200705231,69.8594975471497,10,70.4179978370667,20
200705241,89.9046337604523,10,108.971984386444,20
200705251,96.7731782793999,10,71.2224543094635,20
200705261,112.635122537613,10,122.293920516968,20
200705271,104.880233108997,10,75.9474596381187,20
200705281,108.829988837242,10,66.4318740367889,20
200705291,113.387352228165,10,85.2988499403,20
200705301,94.149631857872,10,73.1878679990768,20
200705311,106.634711623192,10,93.1930267810822,20
200706011,99.3034096062183,10,57.9911375045776,20
200706021,103.288851976395,10,46.1840200424194,20
200706031,107.427718043327,10,94.0104794502258,20
200706041,86.3590371608734,10,77.0007252693176,20
200706051,101.470438838005,10,77.6732224225998,20
200706061,95.8705332875252,10,102.285735607147,20
200706071,116.72345161438,10,82.1839436888695,20
200706081,88.9263653755188,10,29.0613269805908,20
200706091,99.8003915697336,10,75.9601619839668,20
200706101,99.5304548367858,10,79.3176300823689,20
